Dataset Name,Image Name,Characteristics [Organism 1],Term Source 1 REF,Term Source 1 Accession,Characteristics [Organism 2],Term Source 2 REF,Term Source 2 Accession,Characteristics [Organism Part],Term Source 3 REF,Term Source 3 Accession,Material Type,Experimental Condition [Cell Type],Term Source 4 REF,Term Source 4 Accession,Comment [Cell Type Comments],Experimental Condition [Genotype],Experimental Condition [ID],Experimental Condition [Batch],Experimental Condition [ID_ns],Protocol - Treatment,Protocol - Image Acquisition and Feature Extraction ,Source Name,Assay Name,Comment [Gene Identifier 1],Comment [Gene Symbol 1],Comment [Gene Identifier 2],Comment [Gene Symbol 2],Comment [Gene Identifier 3],Comment [Gene Symbol 3],Comment [Gene Identifier 4],Comment [Gene Symbol 4],Comment [Gene Identifier 5],Comment [Gene Symbol 5],Comment [Gene Annotation Comments],Image File,Comment [Image File Path],Comment [Image File Type],Protocol - Data Analysis,Processed Data File
2020-09-14,Eran Hodis 2020-09-14-044.svs [0],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBTP-old,EH 201-223 X4,L39,EH_201-223_X4,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_201-223_X4_L39,EH_201-223_X4,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,ENSG00000171862,PTEN,,,Ensembl GRCh38.p13,2020-09-14\Eran Hodis 2020-09-14-044.svs,2020-09-14\Eran Hodis 2020-09-14-044.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-14,Eran Hodis 2020-09-14-044.svs [label image],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBTP-old,EH 201-223 X4,L39,EH_201-223_X4,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_201-223_X4_L39,EH_201-223_X4,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,ENSG00000171862,PTEN,,,Ensembl GRCh38.p13,2020-09-14\Eran Hodis 2020-09-14-044.svs,2020-09-14\Eran Hodis 2020-09-14-044.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-14,Eran Hodis 2020-09-14-044.svs [macro image],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBTP-old,EH 201-223 X4,L39,EH_201-223_X4,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_201-223_X4_L39,EH_201-223_X4,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,ENSG00000171862,PTEN,,,Ensembl GRCh38.p13,2020-09-14\Eran Hodis 2020-09-14-044.svs,2020-09-14\Eran Hodis 2020-09-14-044.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-14,Eran Hodis 2020-09-14-043.svs [0],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBTP-old,EH 211-213 X4,L39,EH_211-213_X4,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_211-213_X4_L39,EH_211-213_X4,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,ENSG00000171862,PTEN,,,Ensembl GRCh38.p13,2020-09-14\Eran Hodis 2020-09-14-043.svs,2020-09-14\Eran Hodis 2020-09-14-043.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-14,Eran Hodis 2020-09-14-043.svs [label image],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBTP-old,EH 211-213 X4,L39,EH_211-213_X4,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_211-213_X4_L39,EH_211-213_X4,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,ENSG00000171862,PTEN,,,Ensembl GRCh38.p13,2020-09-14\Eran Hodis 2020-09-14-043.svs,2020-09-14\Eran Hodis 2020-09-14-043.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-14,Eran Hodis 2020-09-14-043.svs [macro image],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBTP-old,EH 211-213 X4,L39,EH_211-213_X4,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_211-213_X4_L39,EH_211-213_X4,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,ENSG00000171862,PTEN,,,Ensembl GRCh38.p13,2020-09-14\Eran Hodis 2020-09-14-043.svs,2020-09-14\Eran Hodis 2020-09-14-043.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-14,Eran Hodis 2020-09-14-042.svs [0],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBTP-old,EH 221-224 X4,L39,EH_221-224_X4,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_221-224_X4_L39,EH_221-224_X4,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,ENSG00000171862,PTEN,,,Ensembl GRCh38.p13,2020-09-14\Eran Hodis 2020-09-14-042.svs,2020-09-14\Eran Hodis 2020-09-14-042.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-14,Eran Hodis 2020-09-14-042.svs [label image],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBTP-old,EH 221-224 X4,L39,EH_221-224_X4,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_221-224_X4_L39,EH_221-224_X4,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,ENSG00000171862,PTEN,,,Ensembl GRCh38.p13,2020-09-14\Eran Hodis 2020-09-14-042.svs,2020-09-14\Eran Hodis 2020-09-14-042.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-14,Eran Hodis 2020-09-14-042.svs [macro image],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBTP-old,EH 221-224 X4,L39,EH_221-224_X4,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_221-224_X4_L39,EH_221-224_X4,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,ENSG00000171862,PTEN,,,Ensembl GRCh38.p13,2020-09-14\Eran Hodis 2020-09-14-042.svs,2020-09-14\Eran Hodis 2020-09-14-042.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-14,Eran Hodis 2020-09-14-041.svs [0],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBTP-old,EH 204-206 X4,L39,EH_204-206_X4,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_204-206_X4_L39,EH_204-206_X4,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,ENSG00000171862,PTEN,,,Ensembl GRCh38.p13,2020-09-14\Eran Hodis 2020-09-14-041.svs,2020-09-14\Eran Hodis 2020-09-14-041.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-14,Eran Hodis 2020-09-14-041.svs [label image],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBTP-old,EH 204-206 X4,L39,EH_204-206_X4,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_204-206_X4_L39,EH_204-206_X4,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,ENSG00000171862,PTEN,,,Ensembl GRCh38.p13,2020-09-14\Eran Hodis 2020-09-14-041.svs,2020-09-14\Eran Hodis 2020-09-14-041.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-14,Eran Hodis 2020-09-14-041.svs [macro image],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBTP-old,EH 204-206 X4,L39,EH_204-206_X4,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_204-206_X4_L39,EH_204-206_X4,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,ENSG00000171862,PTEN,,,Ensembl GRCh38.p13,2020-09-14\Eran Hodis 2020-09-14-041.svs,2020-09-14\Eran Hodis 2020-09-14-041.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-14,Eran Hodis 2020-09-14-040.svs [0],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBTP-old,EH 87 XR,L39,EH_87_XR,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_87_XR_L39,EH_87_XR,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,ENSG00000171862,PTEN,,,Ensembl GRCh38.p13,2020-09-14\Eran Hodis 2020-09-14-040.svs,2020-09-14\Eran Hodis 2020-09-14-040.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-14,Eran Hodis 2020-09-14-040.svs [label image],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBTP-old,EH 87 XR,L39,EH_87_XR,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_87_XR_L39,EH_87_XR,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,ENSG00000171862,PTEN,,,Ensembl GRCh38.p13,2020-09-14\Eran Hodis 2020-09-14-040.svs,2020-09-14\Eran Hodis 2020-09-14-040.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-14,Eran Hodis 2020-09-14-040.svs [macro image],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBTP-old,EH 87 XR,L39,EH_87_XR,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_87_XR_L39,EH_87_XR,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,ENSG00000171862,PTEN,,,Ensembl GRCh38.p13,2020-09-14\Eran Hodis 2020-09-14-040.svs,2020-09-14\Eran Hodis 2020-09-14-040.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-14,Eran Hodis 2020-09-14-039.svs [0],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBTP-old,EH 87 XL,L39,EH_87_XL,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_87_XL_L39,EH_87_XL,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,ENSG00000171862,PTEN,,,Ensembl GRCh38.p13,2020-09-14\Eran Hodis 2020-09-14-039.svs,2020-09-14\Eran Hodis 2020-09-14-039.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-14,Eran Hodis 2020-09-14-039.svs [label image],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBTP-old,EH 87 XL,L39,EH_87_XL,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_87_XL_L39,EH_87_XL,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,ENSG00000171862,PTEN,,,Ensembl GRCh38.p13,2020-09-14\Eran Hodis 2020-09-14-039.svs,2020-09-14\Eran Hodis 2020-09-14-039.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-14,Eran Hodis 2020-09-14-039.svs [macro image],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBTP-old,EH 87 XL,L39,EH_87_XL,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_87_XL_L39,EH_87_XL,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,ENSG00000171862,PTEN,,,Ensembl GRCh38.p13,2020-09-14\Eran Hodis 2020-09-14-039.svs,2020-09-14\Eran Hodis 2020-09-14-039.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
